;numberLikesCategory;amount_relevant_tags;moving_avg;descriptionProcessed;numberPosts;numberFollowers;numberFollowing;website_available;path;weekday_Friday;weekday_Monday;weekday_Saturday;weekday_Sunday;weekday_Thursday;weekday_Tuesday;weekday_Wednesday
3081;6;0;3628.2;  captainjacksonn Selected hollysisson Congrats captainjacksonn — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofcaptainjacksonn;1999;264722;16;1;pictures/bestwoof/2.jpg;0;0;0;0;0;1;0
3082;6;0;4688.2;  elvisandthegirls Selected monicasisson Congrats elvisandthegirls — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofelvisandthegirls;1999;264722;16;1;pictures/bestwoof/3.jpg;1;0;0;0;0;0;0
3083;5;0;4688.2;  psny Selected monicasisson Congrats psny — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofpsny;1999;264722;16;1;pictures/bestwoof/4.jpg;1;0;0;0;0;0;0
3084;4;0;4583.0;  kimpalermo Selected hollysisson Congrats kimpalermo — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofkimpalermo;1999;264722;16;1;pictures/bestwoof/5.jpg;0;0;0;0;1;0;0
3085;4;0;3423.4;  aussiebrooke Selected monicasisson Congrats aussiebrooke — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofaussiebrooke;1999;264722;16;1;pictures/bestwoof/6.jpg;0;1;0;0;0;0;0
3086;4;0;5289.6;  cutejrt Selected monicasisson Congrats cutejrt — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofcutejrt;1999;264722;16;1;pictures/bestwoof/7.jpg;0;0;0;1;0;0;0
3087;4;0;3423.4;  muraiyo Selected monicasisson Congrats muraiyo — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofmuraiyo;1999;264722;16;1;pictures/bestwoof/8.jpg;0;1;0;0;0;0;0
3088;4;0;3744.4;  fitzlikeaglove Selected hollysisson Congrats fitzlikeaglove — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwooffitzlikeaglove;1999;264722;16;1;pictures/bestwoof/9.jpg;0;0;0;1;0;0;0
3089;3;0;3744.4;  ellabeanthedog Selected hollysisson Congrats ellabeanthedog — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofellabeanthedog;1999;264722;16;1;pictures/bestwoof/10.jpg;0;0;0;1;0;0;0
3090;1;0;5289.6;  cocoimadiary Selected monicasisson Congrats cocoimadiary — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofcocoimadiary;1999;264722;16;1;pictures/bestwoof/11.jpg;0;0;0;1;0;0;0
3091;6;0;4369.4;Pagani Huayra Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo automotivelifestyle Pagani Huayra PaganiHuayra Madwhips;3821;680370;31;1;pictures/madwhips_pag/0.jpg;1;0;0;0;0;0;0
3092;5;0;4095.4;Zonda Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo cchungphoto Pagani Zonda PaganiZonda MadWhips;3821;680370;31;1;pictures/madwhips_pag/1.jpg;0;0;0;1;0;0;0
3093;5;0;4340.6;Pagani Zonda Cinque Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo sebcosse Pagani Zonda PaganiZonda MadWhips;3821;680370;31;1;pictures/madwhips_pag/2.jpg;0;0;1;0;0;0;0
3094;4;0;4369.4;Huayra Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo automotivelifestyle Pagani Huayra PaganiHuayra MadWhips;3821;680370;31;1;pictures/madwhips_pag/3.jpg;1;0;0;0;0;0;0
3095;4;0;4340.6;Huayra Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo keystothejungle Pagani Huayra PaganiHuayra MadWhips;3821;680370;31;1;pictures/madwhips_pag/4.jpg;0;0;1;0;0;0;0
3096;4;0;4369.4;Pagani Zonda Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo wbcar Pagani Zonda PaganiZonda MadWhips;3821;680370;31;1;pictures/madwhips_pag/5.jpg;1;0;0;0;0;0;0
3097;4;0;4340.6;Huayra Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo tpphotography Pagani Huayra PaganiHuayra MadWhips;3821;680370;31;1;pictures/madwhips_pag/6.jpg;0;0;1;0;0;0;0
3098;4;0;4340.6;Pagani Huayra Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo muafa Pagani Huayra PaganiHuayra MadWhips;3821;680370;31;1;pictures/madwhips_pag/7.jpg;0;0;1;0;0;0;0
3099;3;0;4095.4;Zonda Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo muafa Pagani Zonda PaganiZonda MadWhips;3821;680370;31;1;pictures/madwhips_pag/8.jpg;0;0;0;1;0;0;0
3100;2;0;4369.4;Zonda Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo arshiacars Pagani Zonda PaganiZonda MadWhips;3821;680370;31;1;pictures/madwhips_pag/9.jpg;1;0;0;0;0;0;0
3101;2;0;4095.4;Pagani Huayra Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo williamquirke Pagani Huayra PaganiHuayra MadWhips;3821;680370;31;1;pictures/madwhips_pag/10.jpg;0;0;0;1;0;0;0
3102;1;0;4095.4;Pagani Zonda Check   wolfmillionaire  for GUIDES GROW Followers Make MONEY wolfmillionaire CLICK LINK BIO   FREE GUIDE   wwwWolfMillionairecom   Check wolfmillionaire WolfMillionaire Photo sebcosse Pagani Zonda PaganiZonda MadWhips;3821;680370;31;1;pictures/madwhips_pag/11.jpg;0;0;0;1;0;0;0
3103;6;1;4684.0;Flexoraffe   jiraffe abduzeedo thedesigntip sketch;683;172627;204;1;pictures/cintascotch/0.jpg;0;0;0;0;0;0;1
3104;4;0;3881.0;Happy International Womens Day  internationalwomensday diainternacionaldelamujer;683;172627;204;1;pictures/cintascotch/1.jpg;0;0;0;0;0;0;1
3105;4;0;4325.4;Happy International BookDay Whats favorite book   DiaDelLibro;683;172627;204;1;pictures/cintascotch/2.jpg;0;0;0;1;0;0;0
3106;4;0;4761.8;Postitwich eat office postit note office abduzeedo thedesigntip;683;172627;204;1;pictures/cintascotch/3.jpg;0;0;0;0;0;0;1
3107;4;0;4311.4;Mini hobby horse   horse toy chess;683;172627;204;1;pictures/cintascotch/4.jpg;0;1;0;0;0;0;0
3108;4;0;4355.2;   EarthDay DiaDeLaTierra;683;172627;204;1;pictures/cintascotch/5.jpg;0;0;1;0;0;0;0
3109;3;1;4057.2;Convertible sunglasses   Check new collection WoodysBarcelona uniquepeople woodysbarcelona fashion sunglasses;683;172627;204;1;pictures/cintascotch/6.jpg;1;0;0;0;0;0;0
3110;6;0;4539.4;“First Lady Song” Ella Fitzgerald born years ago month   We’re celebrating centennial birth legendary career followed portrait view smithsoniannpg shows Fitzgerald performing flanked Ray Brown left Dizzy Gillespie right Milt Jackson far right photographer William P Gottlieb learned use camera could include images weekly music column Washington Post Today photos jazz musicians ’s regarded invaluable visual records jazz’s Golden Age;734;486126;61;1;pictures/smithsonian/0.jpg;0;0;0;0;0;0;1
3111;6;0;4144.2;Happy Easter early thcentury postcard one real photo postcards amhistorymuseum​s Photographic History Collection Real photo postcards made thick photo paper postcard info preprinted back popular around World War postal regulations changed allow senders put messages addresses back—before addresses went kept front free writing image unmarked;734;486126;61;1;pictures/smithsonian/1.jpg;0;0;0;1;0;0;0
3112;5;0;4314.6;know orchids make percent world’s plant species half native orchids North America listed threatened endangered part home range Researchers smithsonianenvironment working save plus species like one Galearis spectabilis common Maryland They’re studying interactions orchids fungi—a complex symbiotic relationship orchids’ life stages depend extent specific fungi Learn conservation efforts successes week share stories Facebook Twitter EarthOptimism;734;486126;61;1;pictures/smithsonian/2.jpg;0;0;0;0;0;1;0
3113;5;1;5006.2;Though Reginald Gammon known evocative portraits prominent African Americans cats mids illustrated children’s book chronicles friendship boy bespectacled cat    Cats archivesamerart taking Smithsonian Instagram week giving look upcoming exhibition BeforeInternetCats ArchivesCats FelineFinds CatsofInstagram Catsagram cats storybook creativeprocess;734;486126;61;1;pictures/smithsonian/3.jpg;0;0;0;0;0;1;0
3114;5;0;4844.6;Today EarthDay     button amhistorymuseum’s collection We’re sharing conservation success stories weekend EarthOptimism Summit—follow along Facebook Twitter learn science working solve complex problems around globe;734;486126;61;1;pictures/smithsonian/4.jpg;0;0;1;0;0;0;0
3115;4;1;5011.6;know Smithsonian helped save American bison extinction smithsonianarchives photo group kids look first bison National Zoo tbt William Hornaday later first director smithsonianzoo traveled Montana collect specimens exhibition National Museum surprised decimated bison herds become due hunting educate public importance conservation created exhibition museum even put live bison display behind Castle—a precursor Zoo backyard Learn conservation success stories Friday Sunday following EarthOptimism ThrowbackThursday;734;486126;61;1;pictures/smithsonian/5.jpg;0;0;0;0;1;0;0
3116;4;1;3442.4;time meow exhibition “Before Internet Cats Feline Finds Archives American Art” open Lawrence Fleischman Gallery first floor SmithsonianNPG rare documents view BeforeInternetCats reflect enduring fascination felines Shown feline finds archivesamerarts collections Creators cat content left right Lenore Tawney Mark Green Miné Okubo Jay DeFeo Charles Buckley       ArchivesCats FelineFinds CatsofInstagram Catsagram cats purrfect;734;486126;61;1;pictures/smithsonian/6.jpg;1;0;0;0;0;0;0
3117;4;1;3603.8;social media shared details lives snail mail Archives holds millions letters contain facts anecdotes American art world seemingly mundane happenings historical events papers painter Hedda Sterne contain catthemed correspondence Georges Mathieu French painter Mathieu embellished oversize letter ribbon adorable kittens We’re archivesamerart taking Smithsonian Instagram week celebrate new exhibition BeforeInternetCats    ArchivesCats FelineFinds CatsofInstagram Catsagram cats Catespondence;734;486126;61;1;pictures/smithsonian/7.jpg;0;0;0;0;1;0;0
3118;3;1;4595.8;Photographs artists studios enhance understanding artists’ biographies notably working processes many artists studio solitary space reflection work Cats often make ideal studio companions serve sympathetic critics elegant muses photograph Pozy cat watches muralist Edna Reindel work California studio Pozy also subject wall mural behind    Follow us archivesamerart sneak peeks upcoming exhibition BeforeInternetCats ArchivesCats FelineFinds CatsofInstagram Catsagram cats artiststudio;734;486126;61;1;pictures/smithsonian/8.jpg;0;0;0;0;0;0;1
3119;3;1;4595.8;tiny snapshots painter Jay DeFeo’s cat Pooh DeFeo Bay Area artist known monumental masterpiece “The Rose” photos—probably clipped contact sheet—were taken studio Fillmore Street San Francisco    photos Pooh view BeforeInternetCats exhibition organized archivesamerart opens Friday ArchivesCats FelineFinds CatsofInstagram Catsagram cats artiststudio;734;486126;61;1;pictures/smithsonian/9.jpg;0;0;0;0;0;0;1
3120;6;0;3729.6;Hearts wild creatures thats ribs cages     iliscrub;2175;333537;573;1;pictures/gypsetgoddess/0.jpg;0;0;0;0;0;1;0
3121;6;1;3420.4;Channeling inner teenager   elite level rhymthmic gymnast stuff like easy definitely easy Im little older less flexible fact getting one took longer Id like admit   choose let moments like one remind something important Ive still got   head longer touches back standing leg true may less flexible jiggly areas teenage self life Im also stronger wiser sure teenage ever could imagined feeling bonus finally grew boobs teenage always wanted   Comparing younger depressing let reaffirming kind awesome choose place focus   Rocking aloyoga   yoga aloyoga flexibility backbend splits;2175;333537;573;1;pictures/gypsetgoddess/1.jpg;0;0;0;0;0;1;0
3122;5;0;3316.4;Happy birthday Neila      little lover partner crime best friend world last years Weve lived together Michigan Arizona Texas France California Neila celebrate happiest times also cuddle life brings tears instead watched make crazy sometimes even wrong decisions shes never judged shes stuck Shes lived rundown apartments wall different color mansions mountaintops places Wherever find always way reminding live live could even say shes saved life times wouldnt exaggeration Thank making life much happier bringing unique brand wisdom positivity life community love Neila  ;2175;333537;573;1;pictures/gypsetgoddess/2.jpg;0;0;0;0;0;0;1
3123;5;0;4622.0;Arms wide open accepting whatever universe throws way today     beachriot;2175;333537;573;1;pictures/gypsetgoddess/3.jpg;0;0;0;0;1;0;0
3124;4;0;3638.4;aubrymarie sometimes like hang Totally natural   TAG yoga bff  ;2175;333537;573;1;pictures/gypsetgoddess/4.jpg;0;0;0;0;1;0;0
3125;4;0;3561.8;see world flower tinted lenses           aubrymarie;2175;333537;573;1;pictures/gypsetgoddess/5.jpg;0;0;0;1;0;0;0
3126;4;0;3626.8;Saturday moodstory life     mindbodygreen;2175;333537;573;1;pictures/gypsetgoddess/6.jpg;0;0;1;0;0;0;0
3127;4;0;3948.0;valuable friendships share enough common create deep sense kinship feeling understood also enough differences provide necessary perspective insight another point view world algorithms hashtags show us think want see easy get lost community everyone agrees perspective limited Dont forget surround likeminded people people act mirror providing perspective giving opportunities learn grow differences  ;2175;333537;573;1;pictures/gypsetgoddess/7.jpg;1;0;0;0;0;0;0
3128;3;0;3218.0;Practicing acrowithjon almost always act stepping comfort zone    cant count number times hes asked try pose like one Ive never tried usually think involve serious painful fall although never actually start saying WAY slowly cajoles least giving try first Im mildly resentful like comfort zone even scared Jon talks nail pose like knew would always end feeling surprised stronger grateful Moments like one remind type friends must surround friends lift encourage support see truly remind capable much often even realize TAG friend makes feel loved supported strong   Wearing aloyoga fslosangeles fswellness;2175;333537;573;1;pictures/gypsetgoddess/8.jpg;0;0;0;1;0;0;0
